Disposal_ID,Latitude,Longitude,Type,Capacity,Status
623,13.087861,77.511422,Bin,Medium,Available
624,13.011186,77.530439,Bin,Medium,Available
625,12.885306,77.649807,Bin,Low,Available
626,12.895709,77.738999,Bin,High,Full
627,12.992815,77.50005,Bin,High,Available
628,12.871754,77.644875,Recycling,High,Available
629,13.018191,77.527176,Bin,High,Available
630,12.915812,77.450229,Recycling,High,Available
631,13.037566,77.503217,Bin,Medium,Available
632,12.971533,77.772259,Bin,Low,Available
633,12.909537,77.767952,Bin,Medium,Available
634,12.888623,77.620543,Bin,Medium,Full
635,13.042362,77.589253,Recycling,Low,Available
636,12.901112,77.569144,Bin,Medium,Full
637,12.977464,77.625446,Bin,Low,Available
638,12.959545,77.743713,Bin,Low,Available
639,12.90937,77.467365,Recycling,Low,Available
640,12.920262,77.510724,Bin,High,Available
641,13.037692,77.49392,Recycling,Low,Available
642,12.991445,77.775201,Bin,Low,Available
643,13.056715,77.633657,Recycling,Low,Available
644,12.857526,77.786522,Bin,High,Available
645,13.002866,77.687475,Bin,High,Full
646,13.071214,77.708673,Bin,Low,Full
647,12.852571,77.700617,Recycling,Medium,Full
648,12.92797,77.56899,Bin,Medium,Available
649,12.935847,77.7421,Recycling,Low,Available
650,13.082158,77.471633,Bin,Low,Available
651,12.887618,77.788827,Bin,Medium,Available
652,12.96774,77.68167,Recycling,High,Available
653,13.07609,77.736093,Recycling,Low,Available
654,12.903112,77.682233,Bin,Medium,Full
655,13.073891,77.768211,Bin,Medium,Available
656,12.897652,77.514621,Bin,Medium,Available
657,12.879973,77.707224,Bin,Low,Available
658,12.924986,77.658629,Bin,Low,Available
659,12.986674,77.765845,Bin,High,Available
660,13.082889,77.737343,Bin,Medium,Full
661,12.94988,77.564378,Bin,High,Available
662,12.876114,77.6519,Bin,Low,Full
663,12.903674,77.473532,Bin,High,Available
664,13.014679,77.636302,Bin,Low,Available
665,12.924089,77.778411,Recycling,High,Available
666,13.092431,77.600932,Bin,Low,Available
667,13.023003,77.610275,Bin,Medium,Available
668,12.994408,77.575723,Recycling,High,Available
669,12.937705,77.576896,Recycling,Medium,Available
670,12.871172,77.613343,Bin,High,Available
671,12.945248,77.732942,Recycling,Medium,Available
672,12.925821,77.776394,Bin,High,Available
673,12.982893,77.461431,Bin,Medium,Available
674,13.014102,77.789903,Bin,High,Available
675,12.954417,77.490725,Bin,High,Available
676,12.869201,77.574133,Bin,Medium,Available
677,13.053668,77.664141,Bin,Low,Available
678,12.938724,77.59461,Bin,Medium,Available
679,12.948815,77.513623,Bin,High,Available
680,12.954796,77.508871,Recycling,Medium,Available
681,12.975607,77.70602,Recycling,Low,Full
682,13.083576,77.770747,Bin,Medium,Available
683,13.038099,77.635953,Bin,Medium,Available
684,13.056118,77.501253,Recycling,Medium,Available
685,12.957825,77.582664,Recycling,Low,Available
686,12.971005,77.629933,Bin,Medium,Available
687,12.859817,77.5452,Bin,High,Full
688,12.948789,77.70493,Bin,Medium,Available
689,13.086689,77.590074,Recycling,Low,Full
690,12.856442,77.661235,Bin,Medium,Available
691,13.084632,77.513414,Bin,Low,Available
692,12.986615,77.596018,Bin,Low,Available
693,13.039321,77.764288,Bin,Medium,Available
694,12.854148,77.681602,Bin,Low,Available
695,12.855927,77.742232,Recycling,Low,Available
696,13.067102,77.774262,Bin,Low,Available
697,12.993487,77.587513,Bin,Medium,Available
698,13.046843,77.557251,Bin,Medium,Available
699,13.09345,77.64047,Bin,High,Available
700,13.076061,77.581153,Bin,Low,Available
701,13.058091,77.731977,Bin,Low,Available
702,13.0826,77.483376,Bin,Medium,Full
703,12.870881,77.523894,Recycling,Low,Available
704,12.960527,77.56704,Bin,Medium,Available
705,12.992999,77.731901,Recycling,Low,Available
706,12.917044,77.576376,Bin,Medium,Available
707,12.858668,77.587169,Bin,Low,Available
708,12.914957,77.76013,Recycling,Low,Available
709,12.952826,77.534186,Bin,High,Available
710,13.056088,77.588947,Bin,High,Available
711,13.017818,77.544725,Bin,High,Available
712,13.097105,77.792048,Recycling,Medium,Available
713,13.066525,77.551304,Bin,Medium,Available
714,12.956872,77.5656,Bin,High,Available
715,13.083608,77.691181,Recycling,Medium,Available
716,12.85405,77.736433,Bin,High,Full
717,12.923517,77.523611,Recycling,Low,Full
718,12.875711,77.494084,Recycling,Medium,Available
719,12.931082,77.686769,Bin,Medium,Available
720,12.99384,77.600172,Bin,High,Available
721,13.023089,77.531666,Bin,High,Available
722,12.864986,77.495841,Bin,High,Available
723,13.033538,77.569462,Bin,High,Available
724,12.966334,77.454789,Bin,Low,Available
725,13.007844,77.599239,Bin,Low,Available
726,13.015956,77.787856,Bin,High,Available
727,12.99098,77.625097,Bin,Low,Available
728,12.93524,77.771044,Bin,Low,Available
729,12.923338,77.633915,Bin,High,Available
730,13.01909,77.687872,Recycling,Low,Available
731,12.917989,77.526262,Bin,Medium,Available
732,12.854061,77.705072,Bin,Medium,Available
733,12.935683,77.497102,Bin,High,Full
734,13.012447,77.486202,Bin,High,Available
735,12.879555,77.450011,Recycling,Medium,Available
736,12.853224,77.639105,Recycling,High,Available
737,12.978615,77.47977,Bin,Medium,Available
738,12.947182,77.534105,Bin,Medium,Available
739,12.894224,77.795568,Bin,Medium,Full
740,13.098892,77.65395,Recycling,Medium,Available
741,12.950676,77.685378,Bin,Medium,Available
742,13.008099,77.494914,Bin,Medium,Available
743,13.038368,77.755501,Bin,High,Available
744,12.89666,77.458991,Bin,Medium,Available
745,13.06249,77.518686,Bin,High,Available
746,12.969623,77.654947,Bin,Low,Available
747,12.876371,77.654956,Bin,Low,Available
748,13.055017,77.464553,Bin,Medium,Available
749,12.926943,77.664773,Recycling,High,Available
750,13.032555,77.577688,Bin,Medium,Available
751,13.025435,77.644763,Bin,High,Available
752,12.928943,77.469908,Recycling,High,Available
753,13.018916,77.588578,Recycling,Medium,Available
754,13.083682,77.537808,Bin,Medium,Full
755,12.94446,77.471713,Bin,Medium,Available
756,13.014526,77.799212,Bin,Medium,Available
757,12.878787,77.759146,Bin,Medium,Available
758,12.960508,77.676882,Bin,High,Full
759,13.012191,77.784098,Bin,Medium,Available
760,12.995434,77.590512,Bin,Low,Available
761,12.890665,77.707028,Bin,Low,Available
762,12.998807,77.75517,Bin,Medium,Available
763,12.98507,77.477748,Bin,High,Available
764,12.924081,77.500214,Bin,Medium,Available
765,12.870154,77.778849,Recycling,Medium,Available
766,12.870047,77.616894,Bin,High,Available
767,12.919267,77.779308,Bin,High,Full
768,12.894288,77.702723,Bin,Medium,Available
769,12.995161,77.777578,Bin,Medium,Available
770,13.087633,77.457723,Recycling,Low,Available
771,12.920084,77.496263,Bin,Medium,Available
772,12.863641,77.659811,Recycling,Medium,Available
773,12.960644,77.466927,Recycling,High,Available
774,12.938276,77.729924,Bin,High,Available
775,13.046101,77.659497,Bin,High,Available
776,13.001272,77.527171,Bin,Medium,Available
777,12.864897,77.661526,Recycling,Medium,Available
778,13.01663,77.478037,Bin,Low,Available
779,12.900573,77.585347,Bin,Medium,Available
780,12.970824,77.583974,Recycling,Low,Available
781,12.86551,77.474904,Bin,Medium,Full
782,12.989468,77.785927,Bin,Low,Available
783,12.896319,77.639445,Bin,Low,Full
784,13.060541,77.553814,Bin,Low,Available
785,12.880821,77.631497,Bin,Medium,Full
786,13.021079,77.782143,Bin,Medium,Available
787,12.86919,77.451466,Bin,Medium,Available
788,12.972411,77.595405,Bin,Medium,Available
789,12.874606,77.784852,Bin,High,Available
790,12.948287,77.532923,Bin,Low,Available
791,13.019386,77.641425,Bin,High,Available
792,12.92015,77.572478,Recycling,High,Available
793,13.068577,77.740718,Bin,Medium,Available
794,13.094555,77.513312,Recycling,Medium,Available
795,12.955003,77.652426,Recycling,High,Full
796,12.864904,77.692218,Bin,Medium,Available
797,12.950685,77.631864,Recycling,Low,Available
798,12.949,77.496553,Bin,High,Full
799,13.07676,77.797036,Bin,Medium,Available
800,12.970951,77.596436,Bin,Medium,Available
801,12.890364,77.615109,Bin,Medium,Available
802,13.035568,77.45882,Bin,High,Available
803,12.915291,77.693234,Bin,High,Available
804,13.002527,77.620862,Bin,Low,Available
805,12.999825,77.629798,Bin,Low,Available
806,12.921406,77.707113,Bin,Medium,Full
807,12.893602,77.615077,Bin,Medium,Available
808,12.951841,77.632482,Recycling,Low,Available
809,13.065416,77.651991,Recycling,Medium,Available
810,12.957418,77.712451,Recycling,Medium,Available
811,12.917199,77.519526,Bin,Medium,Available
812,12.996998,77.599275,Bin,Low,Available
813,12.892957,77.631327,Bin,Low,Available
814,13.052967,77.454852,Bin,Medium,Available
815,13.083188,77.457048,Bin,High,Available
816,12.991148,77.68206,Bin,High,Full
817,13.030039,77.550527,Recycling,Low,Available
818,13.074346,77.539667,Bin,Low,Full
819,12.975015,77.686213,Bin,High,Available
820,12.92815,77.593739,Bin,High,Available
821,13.083636,77.556185,Recycling,High,Available
822,13.09141,77.587744,Bin,Medium,Available
823,12.993765,77.522386,Bin,Medium,Available
824,13.011305,77.710825,Bin,Medium,Available
825,12.899658,77.724186,Recycling,Medium,Available
826,13.074249,77.746143,Bin,High,Available
827,12.93481,77.471851,Bin,Low,Available
828,12.929236,77.733089,Recycling,Medium,Full
829,13.064308,77.717628,Bin,Medium,Full
830,13.020635,77.566066,Bin,Medium,Available
831,12.879988,77.559222,Recycling,High,Available
832,13.088097,77.565088,Bin,High,Available
833,13.086437,77.559522,Recycling,Low,Available
834,13.035494,77.687203,Bin,High,Available
835,12.863409,77.701113,Bin,High,Available
836,12.89207,77.742755,Bin,Low,Available
837,12.977778,77.66151,Bin,High,Available
838,13.027347,77.48689,Recycling,Medium,Available
839,12.940746,77.757748,Recycling,Low,Available
840,13.071595,77.466519,Recycling,Medium,Available
841,12.91764,77.537077,Recycling,Low,Available
842,12.94828,77.498739,Bin,Medium,Full
843,12.942284,77.575017,Bin,Medium,Available
844,13.069979,77.626932,Bin,Low,Full
845,12.912493,77.475677,Bin,Medium,Available
846,12.955548,77.724772,Bin,High,Available
847,12.954742,77.61031,Bin,High,Available
848,12.930214,77.658618,Recycling,Medium,Full
849,12.936254,77.469156,Bin,Medium,Available
850,12.850057,77.770251,Recycling,High,Available
851,12.880091,77.473662,Recycling,High,Available
852,12.879785,77.629337,Bin,Medium,Available
853,13.02968,77.488711,Bin,High,Available
854,12.863458,77.516456,Bin,Medium,Available
855,12.935311,77.605464,Bin,Medium,Full
856,13.066509,77.453469,Recycling,Medium,Full
857,12.970808,77.795414,Recycling,Low,Available
858,13.098034,77.750136,Bin,High,Available
859,12.851746,77.591218,Bin,High,Available
860,13.056881,77.450209,Bin,Low,Available
861,12.867047,77.515493,Bin,Low,Available
862,12.944217,77.756567,Recycling,Medium,Available
863,12.8767,77.783691,Bin,Low,Available
864,12.9301,77.5075,Recycling,Low,Available
865,12.880962,77.474687,Recycling,Low,Available
866,12.986158,77.47725,Recycling,Low,Full
867,12.892203,77.74888,Bin,Medium,Available
868,13.083699,77.768221,Recycling,High,Available
869,12.921046,77.551139,Bin,Medium,Available
870,12.88997,77.691936,Bin,Medium,Available
871,13.04911,77.708814,Bin,Low,Available
872,12.871862,77.582077,Bin,Low,Available
873,13.088912,77.783771,Bin,Low,Available
874,12.948054,77.781723,Bin,High,Available
875,13.095314,77.583566,Recycling,Medium,Available
876,12.898004,77.501107,Recycling,High,Full
877,13.006358,77.732894,Bin,Medium,Available
878,13.008911,77.574585,Bin,Medium,Available
879,12.945531,77.496294,Bin,Low,Available
880,13.010699,77.660331,Bin,Medium,Available
881,12.901022,77.614164,Recycling,Low,Available
882,13.070921,77.570025,Bin,Low,Available
883,12.929025,77.469509,Bin,Low,Available
884,12.870145,77.501507,Bin,Low,Full
885,12.851512,77.619351,Bin,Medium,Full
886,12.890424,77.788041,Bin,High,Available
887,13.07112,77.643898,Bin,Low,Available
888,13.079122,77.564743,Bin,High,Available
889,13.088016,77.708275,Bin,High,Available
890,12.914266,77.612763,Bin,High,Full
891,12.955943,77.569746,Recycling,Medium,Available
892,12.937912,77.768342,Bin,High,Available
893,12.935462,77.601793,Recycling,Medium,Available
894,13.085248,77.668124,Recycling,High,Available
895,12.948763,77.467942,Bin,Medium,Available
896,13.037241,77.574944,Bin,Low,Available
897,12.986424,77.521423,Bin,High,Available
898,12.904008,77.788545,Recycling,High,Available
899,12.968775,77.764284,Bin,High,Available
900,12.961682,77.493207,Bin,Low,Available
901,13.094321,77.534824,Bin,High,Available
902,12.888286,77.704841,Bin,High,Available
903,13.093853,77.650747,Bin,Medium,Available
904,13.074349,77.491783,Bin,High,Available
905,12.948409,77.615702,Recycling,Medium,Full
906,12.872034,77.721879,Recycling,Low,Available
907,12.891375,77.697311,Bin,Medium,Available
908,12.902936,77.464524,Bin,Medium,Full
909,13.016732,77.602389,Recycling,High,Full
910,12.981897,77.540616,Bin,High,Available
911,12.925694,77.636365,Bin,Medium,Available
912,12.944934,77.666018,Recycling,High,Full
913,13.040553,77.657101,Bin,Medium,Available
914,13.000617,77.621425,Bin,Medium,Available
915,12.899389,77.731811,Bin,Low,Available
916,13.014577,77.603201,Bin,Medium,Available
917,13.083217,77.772926,Bin,Medium,Available
918,12.859178,77.616169,Bin,High,Available
919,12.988204,77.709232,Bin,Low,Full
920,12.979503,77.664965,Bin,Medium,Available
921,12.868724,77.487156,Recycling,Low,Available
922,12.976228,77.719061,Bin,Medium,Available
923,12.859115,77.46846,Recycling,Low,Available
924,12.959475,77.745398,Bin,Medium,Available
925,12.96227,77.652165,Bin,Medium,Available
926,12.876656,77.578379,Bin,High,Full
927,13.092519,77.752775,Bin,High,Available
928,13.007693,77.609477,Bin,High,Available
929,12.92951,77.773625,Bin,Medium,Full
930,13.002591,77.641242,Bin,Medium,Full
931,12.989805,77.63016,Bin,Low,Full
932,12.944247,77.661125,Bin,Medium,Full
933,12.993916,77.49414,Bin,High,Available
934,13.069959,77.677039,Recycling,Medium,Available
935,12.927423,77.520628,Recycling,High,Available
936,12.925242,77.514416,Recycling,Medium,Available
937,13.004155,77.464117,Bin,Medium,Available
938,13.096164,77.523184,Bin,Low,Available
939,12.956376,77.647896,Bin,Low,Available
940,13.054164,77.759834,Bin,Medium,Full
941,12.946993,77.740348,Bin,High,Available
942,13.085334,77.686816,Bin,High,Available
943,12.933043,77.695283,Recycling,High,Available
944,13.0495,77.708491,Bin,Medium,Available
945,12.926123,77.794031,Bin,High,Full
946,12.9443,77.730644,Bin,High,Available
947,13.086922,77.52657,Bin,High,Available
948,13.002053,77.605601,Recycling,Low,Available
949,12.924982,77.616008,Bin,Medium,Available
950,12.864348,77.654158,Recycling,Low,Available
951,13.016185,77.596767,Recycling,Medium,Available
952,12.851838,77.692102,Bin,Low,Available
953,13.094758,77.597258,Bin,High,Available
954,12.995518,77.729232,Recycling,Medium,Available
955,12.946513,77.788347,Bin,Low,Full
956,12.97014,77.474064,Bin,Medium,Full
957,12.900999,77.739263,Bin,Low,Full
958,12.978154,77.551807,Bin,High,Available
959,12.898169,77.495175,Bin,High,Available
960,12.90687,77.508165,Bin,High,Available
961,13.097031,77.619831,Bin,High,Available
962,13.027418,77.794299,Bin,Low,Available
963,12.920456,77.514505,Bin,Low,Available
964,12.883608,77.613702,Bin,Medium,Available
965,13.045875,77.45368,Recycling,High,Available
966,12.983886,77.616944,Bin,High,Full
967,12.933954,77.665274,Recycling,High,Available
968,12.963206,77.547543,Recycling,Low,Available
969,12.920638,77.547653,Bin,High,Available
970,12.994635,77.4789,Bin,Medium,Available
971,12.914698,77.56076,Bin,Medium,Full
972,13.086177,77.567207,Bin,High,Available
973,13.052671,77.781929,Bin,Low,Full
974,12.984385,77.454969,Bin,Medium,Available
975,13.03329,77.798398,Bin,Medium,Available
976,12.951411,77.509207,Recycling,High,Available
977,13.000811,77.529541,Bin,Medium,Available
978,13.097571,77.66397,Bin,High,Available
979,12.946129,77.571436,Bin,High,Available
980,13.048504,77.651771,Bin,High,Available
981,12.906096,77.626576,Bin,Low,Available
982,12.977773,77.605931,Recycling,Medium,Full
983,12.884863,77.649222,Recycling,Medium,Available
984,12.943011,77.482357,Bin,Medium,Full
985,12.910999,77.788357,Recycling,Low,Available
986,13.073889,77.788318,Bin,Medium,Available
987,13.021942,77.545716,Recycling,Low,Available
988,12.946572,77.573716,Bin,Medium,Available
989,12.898064,77.558314,Recycling,Medium,Available
990,12.994136,77.794169,Bin,Medium,Available
991,13.001831,77.481002,Bin,Low,Available
992,13.034895,77.523839,Recycling,Low,Available
993,12.965082,77.526156,Bin,High,Available
994,12.899773,77.571738,Bin,Medium,Available
995,12.922432,77.533563,Bin,Medium,Available
996,12.904363,77.578338,Bin,High,Full
997,13.050034,77.534581,Bin,Medium,Available
998,12.976481,77.722205,Recycling,High,Available
999,13.021809,77.559492,Bin,High,Available
1000,12.952296,77.565283,Bin,High,Available
1001,13.052907,77.552871,Bin,High,Available
1002,13.096842,77.528806,Bin,Medium,Full
1003,12.889091,77.713129,Bin,Low,Available
1004,12.933444,77.65276,Recycling,Medium,Available
1005,12.979687,77.467908,Bin,Medium,Available
1006,12.895441,77.626446,Bin,Low,Available
1007,12.883321,77.774711,Recycling,High,Available
1008,13.043969,77.732785,Recycling,Low,Available
1009,13.058581,77.652074,Bin,Medium,Available
1010,12.858594,77.673637,Bin,Medium,Available
1011,12.986357,77.496696,Bin,High,Available
1012,12.876078,77.50093,Recycling,Medium,Available
1013,12.876678,77.677345,Recycling,High,Available
1014,12.86882,77.489339,Bin,Low,Available
1015,12.915012,77.58477,Recycling,Medium,Available
1016,13.027588,77.489376,Recycling,Low,Available
1017,12.93524,77.799185,Bin,Low,Full
1018,12.856161,77.693841,Recycling,High,Full
1019,13.0939,77.472847,Recycling,Medium,Available
